id	glytoucan_id	format_glyconnect	format_numeric	format_condensed	format_byonic	mass_monoisotopic	reviewed
190	G97268YK	Hex:2 HexNAc:2 dHex:2 Su:1 HexA:1	2,2,2,0,0,0,1,0,0,0,1,0,0,0	H2N2F2s1A1	HexNAc(2)Hex(2)dHex(2)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1296.3797	True
292	G97268YK	Hex:4 HexNAc:3 dHex:1 Su:1 HexA:1	4,3,1,0,0,0,1,0,0,0,1,0,0,0	H4N3F1s1A1	HexNAc(3)Hex(4)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1677.5068	True
7	G97268YK	Hex:3 HexNAc:2 dHex:2 Su:1	3,2,2,0,0,0,1,0,0,0,0,0,0,0	H3N2F2s1	HexNAc(2)Hex(3)dHex(2)Sulfo(1)	1282.4004	True
261	G97268YK	Hex:4 HexNAc:3 dHex:2 Su:1 HexA:1	4,3,2,0,0,0,1,0,0,0,1,0,0,0	H4N3F2s1A1	HexNAc(3)Hex(4)dHex(2)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1823.5647	True
248	G97268YK	Hex:3 HexNAc:2 dHex:1 Su:1 HexA:1	3,2,1,0,0,0,1,0,0,0,1,0,0,0	H3N2F1s1A1	HexNAc(2)Hex(3)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1312.3746	True
310	G97268YK	Hex:3 HexNAc:2 dHex:2 Su:1 HexA:1	3,2,2,0,0,0,1,0,0,0,1,0,0,0	H3N2F2s1A1	HexNAc(2)Hex(3)dHex(2)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1458.4325	True
758	G97268YK	Hex:2 HexNAc:1 dHex:1 HexA:1	2,1,1,0,0,0,0,0,0,0,1,0,0,0	H2N1F1A1	HexNAc(1)Hex(2)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	867.2856	True
568	G97268YK	Hex:1 HexNAc:2 dHex:2 Su:1	1,2,2,0,0,0,1,0,0,0,0,0,0,0	H1N2F2s1	HexNAc(2)Hex(1)dHex(2)Sulfo(1)	958.2948	True
116	G97268YK	Hex:3 HexNAc:3 dHex:2 Su:1 HexA:1	3,3,2,0,0,0,1,0,0,0,1,0,0,0	H3N3F2s1A1	HexNAc(3)Hex(3)dHex(2)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1661.5119	True
400	G97268YK	Hex:3 HexNAc:2 dHex:1 HexA:1	3,2,1,0,0,0,0,0,0,0,1,0,0,0	H3N2F1A1	HexNAc(2)Hex(3)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1232.4178	True
605	G97268YK	Hex:4 HexNAc:2 dHex:1 HexA:1	4,2,1,0,0,0,0,0,0,0,1,0,0,0	H4N2F1A1	HexNAc(2)Hex(4)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1394.4706	True
19	G97268YK	Hex:3 HexNAc:2 dHex:1 HexA:2	3,2,1,0,0,0,0,0,0,0,2,0,0,0	H3N2F1A2	HexNAc(2)Hex(3)dHex(1)HexA(2) % this composition contains HexA (not defined residue for Byonic)	1408.4499	True
768	G97268YK	Hex:3 HexNAc:3 dHex:1 Su:1 HexA:1	3,3,1,0,0,0,1,0,0,0,1,0,0,0	H3N3F1s1A1	HexNAc(3)Hex(3)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1515.454	True
416	G88756OE	Hex:8 HexNAc:7 dHex:2	8,7,2,0,0,0,0,0,0,0,0,0,0,0	H8N7F2	HexNAc(7)Hex(8)dHex(2)	3028.1046	True
323	G71560PC	Hex:7 HexNAc:6 dHex:2 NeuAc:4	7,6,2,4,0,0,0,0,0,0,0,0,0,0	H7N6F2S4	HexNAc(6)Hex(7)dHex(2)NeuAc(4)	3827.354	True
662	G87108ET	Hex:8 HexNAc:7 NeuAc:4	8,7,0,4,0,0,0,0,0,0,0,0,0,0	H8N7S4	HexNAc(7)Hex(8)NeuAc(4)	3900.3704	True
518	G34423JR	Hex:6 HexNAc:5 NeuGc:1	6,5,0,0,1,0,0,0,0,0,0,0,0,0	H6N5G1	HexNAc(5)Hex(6)NeuGc(1)	2312.8147	True
739	G24382MA	Hex:5 HexNAc:4 NeuAc:1 NeuGc:2	5,4,0,1,2,0,0,0,0,0,0,0,0,0	H5N4S1G2	HexNAc(4)Hex(5)NeuAc(1)NeuGc(2)	2545.8682	True
98	G83201DL	Hex:5 HexNAc:4 NeuAc:2 NeuGc:1	5,4,0,2,1,0,0,0,0,0,0,0,0,0	H5N4S2G1	HexNAc(4)Hex(5)NeuAc(2)NeuGc(1)	2529.8733	True
472	G73028DK	Hex:6 HexNAc:5 NeuAc:1 NeuGc:2	6,5,0,1,2,0,0,0,0,0,0,0,0,0	H6N5S1G2	HexNAc(5)Hex(6)NeuAc(1)NeuGc(2)	2911.0004	True
617	G46842SD	Hex:6 HexNAc:5 NeuGc:2	6,5,0,0,2,0,0,0,0,0,0,0,0,0	H6N5G2	HexNAc(5)Hex(6)NeuGc(2)	2619.905	True
354	G06290IR	Hex:6 HexNAc:5 NeuAc:2 NeuGc:1	6,5,0,2,1,0,0,0,0,0,0,0,0,0	H6N5S2G1	HexNAc(5)Hex(6)NeuAc(2)NeuGc(1)	2895.0055	True
641	G31973KL	Hex:6 HexNAc:5 NeuAc:1 NeuGc:1	6,5,0,1,1,0,0,0,0,0,0,0,0,0	H6N5S1G1	HexNAc(5)Hex(6)NeuAc(1)NeuGc(1)	2603.9101	True
282	G29972TM	Hex:6 HexNAc:5 NeuGc:3	6,5,0,0,3,0,0,0,0,0,0,0,0,0	H6N5G3	HexNAc(5)Hex(6)NeuGc(3)	2926.9953	True
622	G57939IT	Hex:7 HexNAc:6 NeuGc:1	7,6,0,0,1,0,0,0,0,0,0,0,0,0	H7N6G1	HexNAc(6)Hex(7)NeuGc(1)	2677.9469	True
189	G10167LV	Hex:6 HexNAc:5 NeuAc:2 NeuGc:2	6,5,0,2,2,0,0,0,0,0,0,0,0,0	H6N5S2G2	HexNAc(5)Hex(6)NeuAc(2)NeuGc(2)	3202.0958	True
581	G37773JL	Hex:7 HexNAc:6 NeuAc:3 NeuGc:1	7,6,0,3,1,0,0,0,0,0,0,0,0,0	H7N6S3G1	HexNAc(6)Hex(7)NeuAc(3)NeuGc(1)	3551.2331	True
412	G17146RA	Hex:6 HexNAc:5 NeuAc:3 NeuGc:1	6,5,0,3,1,0,0,0,0,0,0,0,0,0	H6N5S3G1	HexNAc(5)Hex(6)NeuAc(3)NeuGc(1)	3186.1009	True
191	G68873DS	Hex:7 HexNAc:6 NeuAc:2 NeuGc:1	7,6,0,2,1,0,0,0,0,0,0,0,0,0	H7N6S2G1	HexNAc(6)Hex(7)NeuAc(2)NeuGc(1)	3260.1377	True
498	G50457PU	Hex:7 HexNAc:6 NeuGc:2	7,6,0,0,2,0,0,0,0,0,0,0,0,0	H7N6G2	HexNAc(6)Hex(7)NeuGc(2)	2985.0372	True
488	G26101XB	Hex:7 HexNAc:6 NeuAc:1 NeuGc:1	7,6,0,1,1,0,0,0,0,0,0,0,0,0	H7N6S1G1	HexNAc(6)Hex(7)NeuAc(1)NeuGc(1)	2969.0423	True
373	G58760BD	Hex:5 HexNAc:3 dHex:2 NeuAc:1 Su:1	5,3,2,1,0,0,1,0,0,0,0,0,0,0	H5N3F2S1s1	HexNAc(3)Hex(5)dHex(2)NeuAc(1)Sulfo(1)	2100.6808	True
258	G59503RI	Hex:5 HexNAc:3 dHex:1 NeuAc:1 NeuGc:1 Su:1	5,3,1,1,1,0,1,0,0,0,0,0,0,0	H5N3F1S1G1s1	HexNAc(3)Hex(5)dHex(1)NeuAc(1)NeuGc(1)Sulfo(1)	2261.7132	True
296	G59503RI	Hex:5 HexNAc:3 dHex:1 Su:2 HexA:1	5,3,1,0,0,0,2,0,0,0,1,0,0,0	H5N3F1s2A1	HexNAc(3)Hex(5)dHex(1)Sulfo(2)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1919.5164	True
734	G32179YV	Hex:7 HexNAc:3 dHex:1 Su:1	7,3,1,0,0,0,1,0,0,0,0,0,0,0	H7N3F1s1	HexNAc(3)Hex(7)dHex(1)Sulfo(1)	1987.6331	True
145	G83618OQ	Hex:4 HexNAc:3 dHex:1 NeuAc:2 Su:1	4,3,1,2,0,0,1,0,0,0,0,0,0,0	H4N3F1S2s1	HexNAc(3)Hex(4)dHex(1)NeuAc(2)Sulfo(1)	2083.6655	True
548	G06213KM	Hex:5 HexNAc:3 dHex:1 NeuAc:1 Su:1	5,3,1,1,0,0,1,0,0,0,0,0,0,0	H5N3F1S1s1	HexNAc(3)Hex(5)dHex(1)NeuAc(1)Sulfo(1)	1954.6229	True
417	G59437BE	Hex:6 HexNAc:3 dHex:2 NeuAc:1 Su:1	6,3,2,1,0,0,1,0,0,0,0,0,0,0	H6N3F2S1s1	HexNAc(3)Hex(6)dHex(2)NeuAc(1)Sulfo(1)	2262.7336	True
247	G59437BE	Hex:5 HexNAc:3 dHex:1 Su:1 HexA:1	5,3,1,0,0,0,1,0,0,0,1,0,0,0	H5N3F1s1A1	HexNAc(3)Hex(5)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1839.5596	True
623	G60360ZD	Hex:6 HexNAc:3 dHex:1 Su:1	6,3,1,0,0,0,1,0,0,0,0,0,0,0	H6N3F1s1	HexNAc(3)Hex(6)dHex(1)Sulfo(1)	1825.5803	True
697	G36736UL	Hex:5 HexNAc:3 dHex:1 NeuGc:1 Su:1	5,3,1,0,1,0,1,0,0,0,0,0,0,0	H5N3F1G1s1	HexNAc(3)Hex(5)dHex(1)NeuGc(1)Sulfo(1)	1970.6178	True
76	G88482EP	Hex:5 HexNAc:3 dHex:1 Su:1	5,3,1,0,0,0,1,0,0,0,0,0,0,0	H5N3F1s1	HexNAc(3)Hex(5)dHex(1)Sulfo(1)	1663.5275	True
482	G77382YV	Hex:6 HexNAc:3 dHex:1 NeuAc:1 Su:1	6,3,1,1,0,0,1,0,0,0,0,0,0,0	H6N3F1S1s1	HexNAc(3)Hex(6)dHex(1)NeuAc(1)Sulfo(1)	2116.6757	True
391	G07558YH	Hex:4 HexNAc:3 dHex:1 NeuAc:1 Su:1	4,3,1,1,0,0,1,0,0,0,0,0,0,0	H4N3F1S1s1	HexNAc(3)Hex(4)dHex(1)NeuAc(1)Sulfo(1)	1792.5701	True
585	G14958BS	Hex:5 HexNAc:3 dHex:1 NeuGc:1	5,3,1,0,1,0,0,0,0,0,0,0,0,0	H5N3F1G1	HexNAc(3)Hex(5)dHex(1)NeuGc(1)	1890.661	True
525	G74603KQ	Hex:4 HexNAc:3 dHex:2 NeuAc:1 Su:1	4,3,2,1,0,0,1,0,0,0,0,0,0,0	H4N3F2S1s1	HexNAc(3)Hex(4)dHex(2)NeuAc(1)Sulfo(1)	1938.628	True
194	G74603KQ	Hex:5 HexNAc:4 dHex:1 Su:1 HexA:1	5,4,1,0,0,0,1,0,0,0,1,0,0,0	H5N4F1s1A1	HexNAc(4)Hex(5)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	2042.639	True
4	G74603KQ	Hex:4 HexNAc:2 dHex:1 Pent:1	4,2,1,0,0,1,0,0,0,0,0,0,0,0	H4N2F1P1	HexNAc(2)Hex(4)dHex(1)Pent(1)	1350.4808	True
644	G74603KQ	Hex:5 HexNAc:2 dHex:1 Pent:1	5,2,1,0,0,1,0,0,0,0,0,0,0,0	H5N2F1P1	HexNAc(2)Hex(5)dHex(1)Pent(1)	1512.5336	True
463	G28847IN	Hex:8 HexNAc:7 NeuAc:5	8,7,0,5,0,0,0,0,0,0,0,0,0,0	H8N7S5	HexNAc(7)Hex(8)NeuAc(5)	4191.4658	True
21	G74081XX	Hex:8 HexNAc:5 NeuAc:1	8,5,0,1,0,0,0,0,0,0,0,0,0,0	H8N5S1	HexNAc(5)Hex(8)NeuAc(1)	2620.9254	True
576	G56438GL	Hex:9 HexNAc:7	9,7,0,0,0,0,0,0,0,0,0,0,0,0	H9N7	HexNAc(7)Hex(9)	2898.0416	True
571	G56438GL	Hex:10 HexNAc:7	10,7,0,0,0,0,0,0,0,0,0,0,0,0	H10N7	HexNAc(7)Hex(10)	3060.0944	True
54	G56438GL	Hex:10 HexNAc:6	10,6,0,0,0,0,0,0,0,0,0,0,0,0	H10N6	HexNAc(6)Hex(10)	2857.015	True
484	G56438GL	Hex:10 HexNAc:6 NeuAc:1	10,6,0,1,0,0,0,0,0,0,0,0,0,0	H10N6S1	HexNAc(6)Hex(10)NeuAc(1)	3148.1104	True
104	G85291BI	Hex:8 HexNAc:6	8,6,0,0,0,0,0,0,0,0,0,0,0,0	H8N6	HexNAc(6)Hex(8)	2532.9094	True
58	G58596DI	Hex:9 HexNAc:6	9,6,0,0,0,0,0,0,0,0,0,0,0,0	H9N6	HexNAc(6)Hex(9)	2694.9622	True
385	G58596DI	Hex:12 HexNAc:7 NeuAc:1	12,7,0,1,0,0,0,0,0,0,0,0,0,0	H12N7S1	HexNAc(7)Hex(12)NeuAc(1)	3675.2954	True
15	G58596DI	Hex:12 HexNAc:7	12,7,0,0,0,0,0,0,0,0,0,0,0,0	H12N7	HexNAc(7)Hex(12)	3384.2	True
394	G58596DI	Hex:10 HexNAc:7 NeuAc:1	10,7,0,1,0,0,0,0,0,0,0,0,0,0	H10N7S1	HexNAc(7)Hex(10)NeuAc(1)	3351.1898	True
389	G76575JG	Hex:9 HexNAc:7 NeuAc:1	9,7,0,1,0,0,0,0,0,0,0,0,0,0	H9N7S1	HexNAc(7)Hex(9)NeuAc(1)	3189.137	True
728	G76575JG	Hex:11 HexNAc:6	11,6,0,0,0,0,0,0,0,0,0,0,0,0	H11N6	HexNAc(6)Hex(11)	3019.0678	True
765	G74458CA	Hex:9 HexNAc:6 NeuAc:2	9,6,0,2,0,0,0,0,0,0,0,0,0,0	H9N6S2	HexNAc(6)Hex(9)NeuAc(2)	3277.153	True
105	G74458CA	Hex:11 HexNAc:7	11,7,0,0,0,0,0,0,0,0,0,0,0,0	H11N7	HexNAc(7)Hex(11)	3222.1472	True
327	G94372TX	Hex:9 HexNAc:5	9,5,0,0,0,0,0,0,0,0,0,0,0,0	H9N5	HexNAc(5)Hex(9)	2491.8828	True
397	G27516OE	Hex:8 HexNAc:5	8,5,0,0,0,0,0,0,0,0,0,0,0,0	H8N5	HexNAc(5)Hex(8)	2329.83	True
477	G06722UM	Hex:9 HexNAc:6 NeuAc:1	9,6,0,1,0,0,0,0,0,0,0,0,0,0	H9N6S1	HexNAc(6)Hex(9)NeuAc(1)	2986.0576	True
523	G65019XG	Hex:5 HexNAc:5 dHex:2 NeuAc:1	5,5,2,1,0,0,0,0,0,0,0,0,0,0	H5N5F2S1	HexNAc(5)Hex(5)dHex(2)NeuAc(1)	2426.8828	True
606	G92073XL	Hex:5 HexNAc:5 dHex:3 NeuAc:1	5,5,3,1,0,0,0,0,0,0,0,0,0,0	H5N5F3S1	HexNAc(5)Hex(5)dHex(3)NeuAc(1)	2572.9407	True
227	G24271GS	Hex:8 HexNAc:7 dHex:2 NeuAc:4	8,7,2,4,0,0,0,0,0,0,0,0,0,0	H8N7F2S4	HexNAc(7)Hex(8)dHex(2)NeuAc(4)	4192.4862	True
195	G51413EV	Hex:5 HexNAc:4 dHex:3 NeuAc:1	5,4,3,1,0,0,0,0,0,0,0,0,0,0	H5N4F3S1	HexNAc(4)Hex(5)dHex(3)NeuAc(1)	2369.8613	True
767	G44490NG	Hex:8 HexNAc:7 dHex:3 NeuAc:4	8,7,3,4,0,0,0,0,0,0,0,0,0,0	H8N7F3S4	HexNAc(7)Hex(8)dHex(3)NeuAc(4)	4338.5441	True
626	G86408JD	Hex:6 HexNAc:8	6,8,0,0,0,0,0,0,0,0,0,0,0,0	H6N8	HexNAc(8)Hex(6)	2614.9626	True
79	G67093QB	Hex:5 HexNAc:7	5,7,0,0,0,0,0,0,0,0,0,0,0,0	H5N7	HexNAc(7)Hex(5)	2249.8304	True
579	G65540UB	Hex:4 HexNAc:8	4,8,0,0,0,0,0,0,0,0,0,0,0,0	H4N8	HexNAc(8)Hex(4)	2290.857	True
775	G65540UB	Pent:1 Other:2	0,0,0,0,0,1,0,0,0,0,0,0,0,2	P1X2	Pent(1)Other(2) % this composition contains  (not defined residue for Byonic)	683.2747	True
382	G65540UB	Hex:3 HexNAc:1 dHex:3	3,1,3,0,0,0,0,0,0,0,0,0,0,0	H3N1F3	HexNAc(1)Hex(3)dHex(3)	1145.4221	True
171	G65540UB	Hex:3 HexNAc:2 dHex:3 NeuAc:1	3,2,3,1,0,0,0,0,0,0,0,0,0,0	H3N2F3S1	HexNAc(2)Hex(3)dHex(3)NeuAc(1)	1639.5969	True
268	G65540UB	Hex:3 HexNAc:2 dHex:4 NeuAc:1	3,2,4,1,0,0,0,0,0,0,0,0,0,0	H3N2F4S1	HexNAc(2)Hex(3)dHex(4)NeuAc(1)	1785.6548	True
561	G65540UB	Hex:2 HexNAc:1 HexA:1	2,1,0,0,0,0,0,0,0,0,1,0,0,0	H2N1A1	HexNAc(1)Hex(2)HexA(1) % this composition contains HexA (not defined residue for Byonic)	721.2277	True
563	G65540UB	Hex:4 HexNAc:1 HexA:1	4,1,0,0,0,0,0,0,0,0,1,0,0,0	H4N1A1	HexNAc(1)Hex(4)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1045.3333	True
764	G65540UB	HexNAc:3 HexA:2	0,3,0,0,0,0,0,0,0,0,2,0,0,0	N3A2	HexNAc(3)HexA(2) % this composition contains HexA (not defined residue for Byonic)	979.313	True
120	G65540UB	Hex:2 HexNAc:1 Pent:1 HexA:1	2,1,0,0,0,1,0,0,0,0,1,0,0,0	H2N1P1A1	HexNAc(1)Hex(2)Pent(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	853.27	True
823	G65540UB	Hex:5 HexNAc:2 dHex:2 Me:1	5,2,2,0,0,0,0,0,0,0,0,1,0,0	H5N2F2m1	HexNAc(2)Hex(5)dHex(2)Me(1) % this composition contains Me (not defined residue for Byonic)	1540.5649	True
124	G65540UB	HexNAc:2 HexA:1	0,2,0,0,0,0,0,0,0,0,1,0,0,0	N2A1	HexNAc(2)HexA(1) % this composition contains HexA (not defined residue for Byonic)	600.2015	True
618	G65540UB	Hex:3 HexNAc:1 HexA:1	3,1,0,0,0,0,0,0,0,0,1,0,0,0	H3N1A1	HexNAc(1)Hex(3)HexA(1) % this composition contains HexA (not defined residue for Byonic)	883.2805	True
251	G65540UB	HexNAc:2 HexA:2	0,2,0,0,0,0,0,0,0,0,2,0,0,0	N2A2	HexNAc(2)HexA(2) % this composition contains HexA (not defined residue for Byonic)	776.2336	True
596	G28839GC	Hex:3 HexNAc:6 dHex:2 Su:1	3,6,2,0,0,0,1,0,0,0,0,0,0,0	H3N6F2s1	HexNAc(6)Hex(3)dHex(2)Sulfo(1)	2094.718	True
319	G28839GC	Hex:3 HexNAc:2 dHex:3	3,2,3,0,0,0,0,0,0,0,0,0,0,0	H3N2F3	HexNAc(2)Hex(3)dHex(3)	1348.5015	True
411	G28839GC	Hex:2 HexNAc:6 dHex:2 Su:1	2,6,2,0,0,0,1,0,0,0,0,0,0,0	H2N6F2s1	HexNAc(6)Hex(2)dHex(2)Sulfo(1)	1932.6652	True
447	G28839GC	Hex:2 HexNAc:4 dHex:1 Su:2	2,4,1,0,0,0,2,0,0,0,0,0,0,0	H2N4F1s2	HexNAc(4)Hex(2)dHex(1)Sulfo(2)	1460.4053	True
609	G28839GC	Hex:2 HexNAc:4 dHex:3 Su:2	2,4,3,0,0,0,2,0,0,0,0,0,0,0	H2N4F3s2	HexNAc(4)Hex(2)dHex(3)Sulfo(2)	1752.5211	True
87	G28839GC	Hex:1 HexNAc:4 dHex:1 Su:1	1,4,1,0,0,0,1,0,0,0,0,0,0,0	H1N4F1s1	HexNAc(4)Hex(1)dHex(1)Sulfo(1)	1218.3957	True
565	G28839GC	Hex:1 HexNAc:4 dHex:2 Su:1	1,4,2,0,0,0,1,0,0,0,0,0,0,0	H1N4F2s1	HexNAc(4)Hex(1)dHex(2)Sulfo(1)	1364.4536	True
517	G28839GC	Hex:2 HexNAc:4 dHex:2 Su:2	2,4,2,0,0,0,2,0,0,0,0,0,0,0	H2N4F2s2	HexNAc(4)Hex(2)dHex(2)Sulfo(2)	1606.4632	True
274	G53661HY	Hex:7 HexNAc:6 dHex:1 Su:1	7,6,1,0,0,0,1,0,0,0,0,0,0,0	H7N6F1s1	HexNAc(6)Hex(7)dHex(1)Sulfo(1)	2596.8713	True
544	G53661HY	Hex:6 HexNAc:5 dHex:1 Su:1 HexA:1	6,5,1,0,0,0,1,0,0,0,1,0,0,0	H6N5F1s1A1	HexNAc(5)Hex(6)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	2407.7712	True
845	G10326NC	Hex:6 HexNAc:5 dHex:1 Su:1	6,5,1,0,0,0,1,0,0,0,0,0,0,0	H6N5F1s1	HexNAc(5)Hex(6)dHex(1)Sulfo(1)	2231.7391	True
103	G10326NC	Hex:7 HexNAc:6 dHex:1 Su:1 HexA:1	7,6,1,0,0,0,1,0,0,0,1,0,0,0	H7N6F1s1A1	HexNAc(6)Hex(7)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	2772.9034	True
199	G10326NC	Hex:1 Pent:3	1,0,0,0,0,3,0,0,0,0,0,0,0,0	H1P3	Hex(1)Pent(3)	576.1903	True
779	G10326NC	Hex:1 Pent:2 Me:1	1,0,0,0,0,2,0,0,0,0,0,1,0,0	H1P2m1	Hex(1)Pent(2)Me(1) % this composition contains Me (not defined residue for Byonic)	458.1637	True
198	G10326NC	Hex:2 Pent:2	2,0,0,0,0,2,0,0,0,0,0,0,0,0	H2P2	Hex(2)Pent(2)	606.2008	True
108	G10326NC	Pent:2	0,0,0,0,0,2,0,0,0,0,0,0,0,0	P2	Pent(2)	282.0952	True
781	G10326NC	Hex:1 Pent:3 Me:1	1,0,0,0,0,3,0,0,0,0,0,1,0,0	H1P3m1	Hex(1)Pent(3)Me(1) % this composition contains Me (not defined residue for Byonic)	590.206	True
791	G10326NC	Hex:2 Pent:2 Me:1	2,0,0,0,0,2,0,0,0,0,0,1,0,0	H2P2m1	Hex(2)Pent(2)Me(1) % this composition contains Me (not defined residue for Byonic)	620.2165	True
519	G10326NC	Hex:3 HexNAc:3 dHex:2 Su:1	3,3,2,0,0,0,1,0,0,0,0,0,0,0	H3N3F2s1	HexNAc(3)Hex(3)dHex(2)Sulfo(1)	1485.4798	True
137	G10326NC	NeuAc:1	0,0,0,1,0,0,0,0,0,0,0,0,0,0	S1	NeuAc(1)	309.106	True
193	G99035ES	Hex:7 HexNAc:5 dHex:4	7,5,4,0,0,0,0,0,0,0,0,0,0,0	H7N5F4	HexNAc(5)Hex(7)dHex(4)	2752.0088	True
835	G39064KU	Hex:5 HexNAc:4 dHex:3 NeuAc:2	5,4,3,2,0,0,0,0,0,0,0,0,0,0	H5N4F3S2	HexNAc(4)Hex(5)dHex(3)NeuAc(2)	2660.9567	True
95	G95133RI	Hex:6 HexNAc:5 dHex:4	6,5,4,0,0,0,0,0,0,0,0,0,0,0	H6N5F4	HexNAc(5)Hex(6)dHex(4)	2589.956	True
665	G52890YB	Hex:7 HexNAc:6 dHex:5	7,6,5,0,0,0,0,0,0,0,0,0,0,0	H7N6F5	HexNAc(6)Hex(7)dHex(5)	3101.1461	True
42	G15028ED	Hex:9 HexNAc:5 dHex:4	9,5,4,0,0,0,0,0,0,0,0,0,0,0	H9N5F4	HexNAc(5)Hex(9)dHex(4)	3076.1144	True
671	G39124ZN	Hex:8 HexNAc:6 dHex:5	8,6,5,0,0,0,0,0,0,0,0,0,0,0	H8N6F5	HexNAc(6)Hex(8)dHex(5)	3263.1989	True
41	G39124ZN	Hex:11 HexNAc:6 dHex:5	11,6,5,0,0,0,0,0,0,0,0,0,0,0	H11N6F5	HexNAc(6)Hex(11)dHex(5)	3749.3573	True
700	G39124ZN	Hex:10 HexNAc:6 dHex:5	10,6,5,0,0,0,0,0,0,0,0,0,0,0	H10N6F5	HexNAc(6)Hex(10)dHex(5)	3587.3045	True
594	G22040QI	Hex:7 HexNAc:4 dHex:3	7,4,3,0,0,0,0,0,0,0,0,0,0,0	H7N4F3	HexNAc(4)Hex(7)dHex(3)	2402.8715	True
134	G17269CN	Hex:9	9,0,0,0,0,0,0,0,0,0,0,0,0,0	H9	Hex(9)	1476.4858	True
902	G17269CN	Hex:46 HexNAc:22 dHex:3 Ph:1 Other:1	46,22,3,0,0,0,0,1,0,0,0,0,0,1	H46N22F3p1X1	HexNAc(22)Hex(46)dHex(3)Phospho(1)Other(1) % this composition contains  (not defined residue for Byonic)	12458.3262	True
708	G12313PD	Hex:5 HexNAc:3 dHex:2	5,3,2,0,0,0,0,0,0,0,0,0,0,0	H5N3F2	HexNAc(3)Hex(5)dHex(2)	1729.6286	True
625	G12313PD	Hex:3 HexNAc:3 NeuAc:3	3,3,0,3,0,0,0,0,0,0,0,0,0,0	H3N3S3	HexNAc(3)Hex(3)NeuAc(3)	1986.6934	True
479	G12313PD	Hex:11 HexNAc:6 dHex:1	11,6,1,0,0,0,0,0,0,0,0,0,0,0	H11N6F1	HexNAc(6)Hex(11)dHex(1)	3165.1257	True
203	G33567AB	Hex:9 HexNAc:7 dHex:1	9,7,1,0,0,0,0,0,0,0,0,0,0,0	H9N7F1	HexNAc(7)Hex(9)dHex(1)	3044.0995	True
410	G19116TW	Hex:7 HexNAc:5	7,5,0,0,0,0,0,0,0,0,0,0,0,0	H7N5	HexNAc(5)Hex(7)	2167.7772	True
23	G19116TW	Hex:13 HexNAc:12 dHex:5	13,12,5,0,0,0,0,0,0,0,0,0,0,0	H13N12F5	HexNAc(12)Hex(13)dHex(5)	5291.9393	True
185	G19116TW	Hex:4 dHex:1 HexA:1	4,0,1,0,0,0,0,0,0,0,1,0,0,0	H4F1A1	Hex(4)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	988.3118	True
376	G19116TW	Hex:5 HexA:1	5,0,0,0,0,0,0,0,0,0,1,0,0,0	H5A1	Hex(5)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1004.3066	True
526	G19116TW	Hex:4 HexA:1	4,0,0,0,0,0,0,0,0,0,1,0,0,0	H4A1	Hex(4)HexA(1) % this composition contains HexA (not defined residue for Byonic)	842.2539	True
794	G19116TW	Hex:2 dHex:1 Ph:1 Other:1	2,0,1,0,0,0,0,1,0,0,0,0,0,1	H2F1p1X1	Hex(2)dHex(1)Phospho(1)Other(1) % this composition contains  (not defined residue for Byonic)	568.1404	True
790	G19116TW	Hex:2 Ph:1 Other:1	2,0,0,0,0,0,0,1,0,0,0,0,0,1	H2p1X1	Hex(2)Phospho(1)Other(1) % this composition contains  (not defined residue for Byonic)	422.0825	True
802	G19116TW	Hex:3 Ph:1	3,0,0,0,0,0,0,1,0,0,0,0,0,0	H3p1	Hex(3)Phospho(1)	584.1353	True
793	G19116TW	Hex:2 dHex:1 Ph:1	2,0,1,0,0,0,0,1,0,0,0,0,0,0	H2F1p1	Hex(2)dHex(1)Phospho(1)	568.1404	True
789	G19116TW	Hex:2 Ph:1	2,0,0,0,0,0,0,1,0,0,0,0,0,0	H2p1	Hex(2)Phospho(1)	422.0825	True
260	G80743YX	Hex:6 HexNAc:8 dHex:4	6,8,4,0,0,0,0,0,0,0,0,0,0,0	H6N8F4	HexNAc(8)Hex(6)dHex(4)	3199.1942	True
